588,2006,130,0,RR1,21850,45.5,NULL,NULL,0,1
588,2006,130,0,RR1,21861,50.2,NULL,NULL,0,1
588,2006,130,0,RR1,21864,46.3,NULL,NULL,0,1
588,2006,1111,0,RR1,21832,45.5,115,NULL,0,1
588,2006,1111,0,RR1,21834,51.8,113,NULL,0,1
588,2006,1111,0,RR1,21850,44.7,109,NULL,0,1
588,2006,1111,0,RR1,21861,51.8,116,NULL,0,1
588,2006,1111,0,RR1,21864,44,108,NULL,0,1
588,2006,1111,1,RR1,21832,44,119,NULL,0,1
588,2006,1111,1,RR1,21834,54.2,108,NULL,0,1
588,2006,1111,1,RR1,21850,41.6,113,NULL,0,1
588,2006,1111,1,RR1,21861,50.2,112,NULL,0,1
588,2006,1111,1,RR1,21864,47.9,109,NULL,0,1
588,2006,1250,0,RR1,21832,42.5,110,NULL,0,1
588,2006,1250,0,RR1,21834,45.6,104,NULL,0,1
588,2006,1250,0,RR1,21850,33.2,99,NULL,0,1
588,2006,1250,0,RR1,21861,46.7,109,NULL,0,1
588,2006,1250,0,RR1,21864,32.2,100,NULL,0,1
588,2006,1250,1,RR1,21832,43.6,109,NULL,0,1
588,2006,1250,1,RR1,21834,32.2,103,NULL,0,1
588,2006,1250,1,RR1,21850,29,96,NULL,0,1
588,2006,1250,1,RR1,21861,48.7,106,NULL,0,1
588,2006,1250,1,RR1,21864,41.5,100,NULL,0,1
588,2006,1251,0,RR1,21832,51.9,124,NULL,0,1
588,2006,1251,0,RR1,21834,35.3,117,NULL,0,1
588,2006,1251,0,RR1,21850,28,112,NULL,0,1
588,2006,1251,0,RR1,21861,42.5,118,NULL,0,1
588,2006,1251,0,RR1,21864,24.9,114,NULL,0,1
592,2007,1111,0,RR1,21995,41.9,126,NULL,0,1
592,2007,1230,0,RR1,21995,69.3,NULL,NULL,0,1
592,2007,1240,0,RR1,21995,81.5,NULL,NULL,0,1
592,2007,1250,0,RR1,21995,76,132,NULL,0,1
592,2007,1250,1,RR1,21995,80.4,133,NULL,0,1
592,2007,1260,0,RR1,21995,46.1,NULL,NULL,0,1
592,2007,2210,0,RR1,21995,64.8,131,NULL,0,1
592,2007,2230,0,RR1,21995,52.2,NULL,NULL,0,1
592,2007,2290,0,RR1,21995,41.9,NULL,NULL,0,1
592,2007,2290,1,RR1,21995,42.8,NULL,NULL,0,1
607,2002,1210,0,conv,22563,72.5,NULL,NULL,0,1
607,2002,1230,0,conv,22563,76.4,121,NULL,0,1
607,2002,1250,0,conv,22563,74.3,126.5,NULL,0,1
607,2002,1520,0,conv,22563,53.8,108.5,NULL,0,1
607,2002,1550,0,conv,22563,54.4,109,NULL,0,1
608,2005,1110,0,RR1,22588,54.7,NULL,NULL,0,1
608,2005,1110,1,RR1,22588,58.9,NULL,NULL,0,1
608,2005,1280,0,RR1,22588,50,NULL,NULL,0,1
608,2005,1280,1,RR1,22588,46.8,NULL,NULL,0,1
611,2007,3210,0,RR1,22706,61.2,134,NULL,0,1
611,2007,3260,0,RR1,22706,54,NULL,NULL,0,1
611,2007,3260,1,RR1,22706,57.3,NULL,NULL,0,1
611,2007,3310,0,RR1,22706,72.6,137,NULL,0,1
611,2007,3320,0,RR1,22706,42.4,NULL,NULL,0,1
611,2007,3320,1,RR1,22706,50.3,NULL,NULL,0,1
611,2007,3420,0,RR1,22706,27.4,NULL,NULL,0,1
611,2007,3420,1,RR1,22706,40.7,NULL,NULL,0,1
611,2007,3450,0,RR1,22706,73.8,NULL,NULL,0,1
611,2007,3450,1,RR1,22706,51.4,NULL,NULL,0,1
611,2007,3490,0,RR1,22706,77.6,138,NULL,0,1
611,2007,3490,1,RR1,22706,80,139,NULL,0,1
613,2005,5220,0,RR1,22773,60,124,NULL,0,1
613,2005,5240,0,RR1,22773,63.9,111,NULL,0,1
619,2008,2240,0,RR1,23006,45.6,128,NULL,0,1
619,2008,2240,0,RR1,23020,46.7,120,NULL,0,1
619,2008,2240,1,RR1,23006,40.4,128,NULL,0,1
619,2008,2240,1,RR1,23020,38.4,120,NULL,0,1
619,2008,2250,0,RR1,23006,53.6,NULL,NULL,0,1
619,2008,2250,0,RR1,23020,58.1,NULL,NULL,0,1
619,2008,2290,0,RR1,23006,38,126,NULL,0,1
619,2008,2290,0,RR1,23020,44.7,122,NULL,0,1
619,2008,2290,1,RR1,23006,49.1,127,NULL,0,1
619,2008,2290,1,RR1,23020,54.7,123,NULL,0,1
621,2005,5220,0,RR1,23079,58.1,125,NULL,0,1
621,2005,5240,0,RR1,23079,68.5,115,NULL,0,1
626,2005,5240,0,RR1,23260,58.1,123,NULL,0,1
626,2005,5240,0,RR1,23291,65.7,121,NULL,0,1
626,2005,5240,1,RR1,23260,63.1,NULL,NULL,0,1
626,2005,5240,1,RR1,23291,79.5,NULL,NULL,0,1
626,2005,5240,2,RR1,23260,55.6,125,NULL,0,1
626,2005,5240,2,RR1,23291,65.7,121,NULL,0,1
626,2005,5304,0,RR1,23260,53.8,NULL,NULL,0,1
626,2005,5304,0,RR1,23291,47.9,NULL,NULL,0,1
626,2005,5304,1,RR1,23260,61.3,NULL,NULL,0,1
626,2005,5304,1,RR1,23291,56,NULL,NULL,0,1
626,2005,5320,0,RR1,23260,52.1,NULL,NULL,0,1
626,2005,5320,0,RR1,23291,25,NULL,NULL,0,1
626,2005,5320,1,RR1,23260,44.1,NULL,NULL,0,1
626,2005,5320,1,RR1,23291,40.1,NULL,NULL,0,1
626,2005,5410,0,RR1,23260,68.1,NULL,NULL,0,1
626,2005,5410,0,RR1,23291,79.3,NULL,NULL,0,1
626,2005,5410,1,RR1,23260,70.4,NULL,NULL,0,1
626,2005,5410,1,RR1,23291,64.8,NULL,NULL,0,1
629,2006,2101,0,RR1,23379,45.2,NULL,NULL,0,1
629,2006,2101,0,RR1,23381,48.1,NULL,NULL,0,1
629,2006,2102,0,RR1,23379,44.6,NULL,NULL,0,1
629,2006,2102,0,RR1,23381,43.7,NULL,NULL,0,1
629,2006,2210,0,RR1,23379,58.1,NULL,NULL,0,1
629,2006,2210,0,RR1,23381,65.9,NULL,NULL,0,1
629,2006,2230,0,RR1,23379,63.7,NULL,NULL,0,1
629,2006,2230,0,RR1,23381,66.1,NULL,NULL,0,1
629,2006,2260,0,RR1,23379,63.2,NULL,NULL,0,1
629,2006,2260,0,RR1,23381,71.1,NULL,NULL,0,1
629,2006,2290,0,RR1,23379,42.6,125,NULL,0,1
629,2006,2290,0,RR1,23381,36.7,138,NULL,0,1
629,2006,2290,1,RR1,23379,45.3,127,NULL,0,1
629,2006,2290,1,RR1,23381,38.3,131,NULL,0,1
629,2006,3210,0,RR1,23379,66.5,121,NULL,0,1
629,2006,3210,0,RR1,23381,67.4,125,NULL,0,1
629,2006,3210,1,RR1,23379,56.6,120,NULL,0,1
629,2006,3210,1,RR1,23381,70.9,126,NULL,0,1
632,2003,3210,0,RR1,23489,58.5,136.5442,NULL,0,1
632,2003,3210,0,RR1,23498,54.5,143.4381,NULL,0,1
632,2003,3210,0,RR1,23503,58.8,141.0088,NULL,0,1
632,2003,3210,0,RR1,23504,53.7,139.4735,NULL,0,1
632,2003,3210,0,RR1,23515,52,143.0884,NULL,0,1
632,2003,3240,0,RR1,23489,46.2,135.6565,NULL,0,1
632,2003,3240,0,RR1,23498,46.4,143.5391,NULL,0,1
632,2003,3240,0,RR1,23503,49.1,138.0587,NULL,0,1
632,2003,3240,0,RR1,23504,48.5,137.637,NULL,0,1
632,2003,3240,0,RR1,23515,49.4,142.363,NULL,0,1
632,2003,3310,0,RR1,23489,49.6,143.442,NULL,0,1
632,2003,3310,0,RR1,23498,49.4,149.4643,NULL,0,1
632,2003,3310,0,RR1,23503,51.6,148.3615,NULL,0,1
632,2003,3310,0,RR1,23504,52.2,148.0448,NULL,0,1
632,2003,3310,0,RR1,23515,52.8,149.1517,NULL,0,1
632,2003,4310,0,RR1,23489,52.4,122.97,NULL,0,1
632,2003,4310,0,RR1,23498,54.2,128,NULL,0,1
632,2003,4310,0,RR1,23503,53,126.7681,NULL,0,1
632,2003,4310,0,RR1,23504,53.6,125.2019,NULL,0,1
632,2003,4310,0,RR1,23515,60.8,129.0331,NULL,0,1
632,2003,4330,0,RR1,23489,32.4,NULL,NULL,0,1
632,2003,4330,0,RR1,23498,39.1,NULL,NULL,0,1
632,2003,4330,0,RR1,23503,33.5,NULL,NULL,0,1
632,2003,4330,0,RR1,23504,44.1,NULL,NULL,0,1
632,2003,4330,0,RR1,23515,26.2,NULL,NULL,0,1
634,2006,1111,0,RR1,23571,52.6,130,NULL,0,1
634,2006,1111,1,RR1,23571,56.1,129,NULL,0,1
634,2006,1120,0,RR1,23571,29.8,NULL,NULL,0,1
634,2006,1240,0,RR1,23571,39.1,NULL,NULL,0,1
634,2006,1250,0,RR1,23571,57,121,NULL,0,1
634,2006,1250,1,RR1,23571,51.9,122,NULL,0,1
634,2006,1260,0,RR1,23571,66.7,NULL,NULL,0,1
634,2006,1270,0,RR1,23571,69.5,NULL,NULL,0,1
634,2006,1280,0,RR1,23571,58.9,NULL,NULL,0,1
635,2002,2230,0,RR1,23599,69.4,129.9947,NULL,0,1
635,2002,2230,0,RR1,23615,69.3,125.5031,NULL,0,1
635,2002,2230,0,RR1,23621,68.2,133.5,NULL,0,1
635,2002,2240,0,RR1,23599,69.1,138.5,NULL,0,1
635,2002,2240,0,RR1,23615,68,135.5,NULL,0,1
635,2002,2240,0,RR1,23621,70.3,141.5,NULL,0,1
635,2002,2260,0,RR1,23599,66.2,126.8784,NULL,0,1
635,2002,2260,0,RR1,23615,55.2,124.3581,NULL,0,1
635,2002,2260,0,RR1,23621,60.4,128.5,NULL,0,1
635,2002,2310,0,RR1,23599,52.4,136,NULL,0,1
635,2002,2310,0,RR1,23615,55.4,134.5,NULL,0,1
635,2002,2310,0,RR1,23621,58.5,137,NULL,0,1
635,2002,3210,0,RR1,23599,75.7,123.8549,NULL,0,1
635,2002,3210,0,RR1,23615,71.7,120.1521,NULL,0,1
635,2002,3210,0,RR1,23621,73.3,124.9493,NULL,0,1
635,2002,3310,0,RR1,23599,49.6,119.9168,NULL,0,1
635,2002,3310,0,RR1,23615,43,111.8573,NULL,0,1
635,2002,3310,0,RR1,23621,57.5,123.9168,NULL,0,1
651,2007,3210,0,RR1,24201,56,139,NULL,0,1
651,2007,3260,0,RR1,24201,65.3,NULL,NULL,0,1
651,2007,3310,0,RR1,24201,76,137,NULL,0,1
651,2007,3310,1,RR1,24201,68.1,137,NULL,0,1
651,2007,3330,0,RR1,24201,67,NULL,NULL,0,1
651,2007,3410,0,RR1,24201,58.1,NULL,NULL,0,1
651,2007,3490,0,RR1,24201,71,144,NULL,0,1
652,2008,3130,0,RR1,24243,76,NULL,NULL,0,1
652,2008,3130,1,RR1,24243,80.4,NULL,NULL,0,1
652,2008,3290,0,RR1,24243,52,NULL,NULL,0,1
652,2008,3290,1,RR1,24243,56.6,NULL,NULL,0,1
652,2008,4310,0,RR1,24243,72.6,115,NULL,0,1
652,2008,4310,1,RR1,24243,50.3,115,NULL,0,1
653,2007,1250,0,RR1,24297,55.8,NULL,NULL,0,1
653,2007,1250,1,RR1,24297,57,NULL,NULL,0,1
653,2007,2120,0,RR1,24297,62.5,NULL,NULL,0,1
653,2007,2120,1,RR1,24297,57,NULL,NULL,0,1
653,2007,2210,0,RR1,24297,77.1,NULL,NULL,0,1
653,2007,2210,1,RR1,24297,76,NULL,NULL,0,1
653,2007,2230,0,RR1,24297,50.7,NULL,NULL,0,1
653,2007,2230,1,RR1,24297,51.5,NULL,NULL,0,1
653,2007,2280,0,RR1,24297,49.8,NULL,NULL,0,1
653,2007,2280,1,RR1,24297,52.9,NULL,NULL,0,1
653,2007,3210,0,RR1,24297,54.6,132,NULL,0,1
653,2007,3210,1,RR1,24297,37,132,NULL,0,1
666,2007,1250,0,conv,24751,49.1,124,NULL,0,1
666,2007,1250,0,conv,24773,50.3,124,NULL,0,1
666,2007,1250,1,conv,24751,39.1,124,NULL,0,1
666,2007,1250,1,conv,24773,45.8,122,NULL,0,1
666,2007,1520,0,conv,24751,40.3,NULL,NULL,0,1
666,2007,1520,0,conv,24773,35.3,NULL,NULL,0,1
666,2007,1520,1,conv,24751,38.3,NULL,NULL,0,1
666,2007,1520,1,conv,24773,38.3,NULL,NULL,0,1
666,2007,1540,0,conv,24751,59.3,122,NULL,0,1
666,2007,1540,0,conv,24773,58.1,118,NULL,0,1
666,2007,2520,0,conv,24751,53.4,135,NULL,0,1
666,2007,2520,0,conv,24773,54.5,130,NULL,0,1
666,2007,2520,1,conv,24751,60.5,133,NULL,0,1
666,2007,2520,1,conv,24773,50.4,128,NULL,0,1
670,2005,6203,0,conv,24896,75.1,NULL,NULL,0,1
670,2005,6203,0,RR1,24899,90.6,NULL,NULL,0,1
670,2005,6203,0,conv,24901,84.1,NULL,NULL,0,1
670,2005,6203,0,conv,24904,75,NULL,NULL,0,1
670,2005,6203,0,conv,24912,87,NULL,NULL,0,1
670,2005,6203,0,RR1,24913,79.2,NULL,NULL,0,1
670,2005,6203,0,RR1,24920,64.4,NULL,NULL,0,1
670,2005,6203,0,conv,24927,76.4,NULL,NULL,0,1
670,2005,6203,1,conv,24896,67.8,NULL,NULL,0,1
670,2005,6203,1,RR1,24899,87.4,NULL,NULL,0,1
670,2005,6203,1,conv,24901,72.3,NULL,NULL,0,1
670,2005,6203,1,conv,24904,75.5,NULL,NULL,0,1
670,2005,6203,1,conv,24912,91.5,NULL,NULL,0,1
670,2005,6203,1,RR1,24913,80.9,NULL,NULL,0,1
670,2005,6203,1,RR1,24920,70.4,NULL,NULL,0,1
670,2005,6203,1,conv,24927,74.2,NULL,NULL,0,1
670,2005,6210,0,conv,24896,37.1,157,NULL,0,1
670,2005,6210,0,RR1,24899,34,155,NULL,0,1
670,2005,6210,0,conv,24901,26,159,NULL,0,1
670,2005,6210,0,conv,24904,40.1,147,NULL,0,1
670,2005,6210,0,conv,24912,25,143,NULL,0,1
670,2005,6210,0,RR1,24913,37.1,155,NULL,0,1
670,2005,6210,0,RR1,24920,40.1,147,NULL,0,1
670,2005,6210,0,conv,24927,38.1,140,NULL,0,1
670,2005,6520,0,conv,24896,30.6,125,NULL,0,1
670,2005,6520,0,RR1,24899,34.6,132,NULL,0,1
670,2005,6520,0,conv,24901,50.5,134,NULL,0,1
670,2005,6520,0,conv,24904,40.9,123,NULL,0,1
670,2005,6520,0,conv,24912,41.4,131,NULL,0,1
670,2005,6520,0,RR1,24913,30.1,134,NULL,0,1
670,2005,6520,0,RR1,24920,33.2,126,NULL,0,1
670,2005,6520,0,conv,24927,38.3,121,NULL,0,1
670,2005,6520,1,conv,24896,46.3,133,NULL,0,1
670,2005,6520,1,RR1,24899,45.7,132,NULL,0,1
670,2005,6520,1,conv,24901,49.7,134,NULL,0,1
670,2005,6520,1,conv,24904,44.9,122,NULL,0,1
670,2005,6520,1,conv,24912,28.8,125,NULL,0,1
670,2005,6520,1,RR1,24913,43.5,132,NULL,0,1
670,2005,6520,1,RR1,24920,36.2,124,NULL,0,1
670,2005,6520,1,conv,24927,32.2,122,NULL,0,1
673,2002,1230,0,RR1,25040,79,131,NULL,0,1
673,2002,1250,0,RR1,25040,64.1,134.4999,NULL,0,1
673,2002,2220,0,RR1,25040,72.5,131.5041,NULL,0,1
673,2002,2230,0,RR1,25040,65.6,122.7647,NULL,0,1
673,2002,3210,0,RR1,25040,67.4,120.3242,NULL,0,1
674,2008,2120,0,RR1,25051,53.6,NULL,NULL,0,1
674,2008,2120,1,RR1,25051,48,NULL,NULL,0,1
674,2008,2210,0,RR1,25051,69.3,NULL,NULL,0,1
674,2008,2210,1,RR1,25051,77.1,NULL,NULL,0,1
674,2008,2230,0,RR1,25051,64.8,NULL,NULL,0,1
674,2008,2230,1,RR1,25051,55.8,NULL,NULL,0,1
674,2008,2240,0,RR1,25051,45.6,NULL,NULL,0,1
674,2008,2240,1,RR1,25051,51.9,NULL,NULL,0,1
674,2008,2290,0,RR1,25051,43.6,133,NULL,0,1
674,2008,2290,1,RR1,25051,46.9,134,NULL,0,1
674,2008,3210,0,RR1,25051,72.6,130,NULL,0,1
674,2008,3210,1,RR1,25051,63.3,130,NULL,0,1
683,2008,2120,0,RR1,25411,48,135,NULL,0,1
683,2008,2120,1,RR1,25411,51.4,136,NULL,0,1
683,2008,2210,0,RR1,25411,61.4,NULL,NULL,0,1
683,2008,2210,1,RR1,25411,50.3,NULL,NULL,0,1
683,2008,2250,0,RR1,25411,49.1,NULL,NULL,0,1
683,2008,2250,1,RR1,25411,63.7,NULL,NULL,0,1
683,2008,2270,0,RR1,25411,62.5,NULL,NULL,0,1
683,2008,2270,1,RR1,25411,69.3,NULL,NULL,0,1
683,2008,2290,0,RR1,25411,55.8,128,NULL,0,1
690,2006,1111,0,RR1,25647,52.6,126,NULL,0,1
690,2006,1111,0,RR1,25673,54.9,122,NULL,0,1
690,2006,1111,1,RR1,25647,50.9,128,NULL,0,1
690,2006,1111,1,RR1,25673,59.7,127,NULL,0,1
690,2006,1120,0,RR1,25647,24.3,NULL,NULL,0,1
690,2006,1120,0,RR1,25673,22,NULL,NULL,0,1
690,2006,1250,0,RR1,25647,57,119,NULL,0,1
690,2006,1250,0,RR1,25673,46.7,116,NULL,0,1
690,2006,1250,1,RR1,25647,55,121,NULL,0,1
690,2006,1250,1,RR1,25673,40.4,117,NULL,0,1
690,2006,1270,0,RR1,25647,65.3,114,NULL,0,1
690,2006,1270,0,RR1,25673,59.1,112,NULL,0,1
690,2006,1280,0,RR1,25647,52.6,NULL,NULL,0,1
690,2006,1280,0,RR1,25673,55,NULL,NULL,0,1
703,2008,1110,0,RR1,26162,53.6,124,NULL,0,1
703,2008,1110,1,RR1,26162,53.6,124,NULL,0,1
703,2008,1250,0,RR1,26162,58.1,133,NULL,0,1
703,2008,1250,1,RR1,26162,53.6,133,NULL,0,1
703,2008,1260,0,RR1,26162,64.8,NULL,NULL,0,1
703,2008,1280,0,RR1,26162,36.9,NULL,NULL,0,1
703,2008,1280,1,RR1,26162,41.3,NULL,NULL,0,1
703,2008,2110,0,RR1,26162,64.8,NULL,NULL,0,1
708,2007,3130,0,RR1,26336,78.2,NULL,NULL,0,1
708,2007,3130,1,RR1,26336,72.6,NULL,NULL,0,1
708,2007,3240,0,RR1,26336,55,NULL,NULL,0,1
708,2007,3240,1,RR1,26336,53.9,NULL,NULL,0,1
708,2007,3310,0,RR1,26336,78.2,128,NULL,0,1
708,2007,3310,1,RR1,26336,84.9,130,NULL,0,1
708,2007,3420,0,RR1,26336,47.3,NULL,NULL,0,1
708,2007,4310,0,RR1,26336,27.1,107,NULL,0,1
708,2007,4310,1,RR1,26336,28.1,107,NULL,0,1
711,2002,5240,0,conv,26461,43.8,155.6185,NULL,0,1
711,2002,6210,0,conv,26461,62.1,157,NULL,0,1
711,2002,6501,0,conv,26461,33.7,NULL,NULL,0,1
711,2002,6520,0,conv,26461,58.5,149,NULL,0,1
717,2003,1240,0,RR1,26679,41.4,131.5,NULL,0,1
717,2003,1240,0,RR1,26685,52.2,131.5,NULL,0,1
717,2003,1250,0,RR1,26679,55.6,128,NULL,0,1
717,2003,1250,0,RR1,26685,41.1,125.5,NULL,0,1
717,2003,1520,0,RR1,26679,53.8,119.9714,NULL,0,1
717,2003,1520,0,RR1,26685,55.8,123.0782,NULL,0,1
717,2003,1550,0,RR1,26679,46.6,NULL,NULL,0,1
717,2003,1550,0,RR1,26685,53.1,NULL,NULL,0,1
717,2003,2520,0,RR1,26679,54.5,NULL,NULL,0,1
717,2003,2520,0,RR1,26685,51,NULL,NULL,0,1
717,2003,2530,0,RR1,26679,53.1,125,NULL,0,1
717,2003,2530,0,RR1,26685,53.1,124.5,NULL,0,1
718,2007,2291,0,conv,26721,36.3,111,NULL,0,1
718,2007,3120,0,conv,26721,68.1,121,NULL,0,1
718,2007,3210,0,conv,26721,53.9,122,NULL,0,1
718,2007,3480,0,conv,26721,57.8,NULL,NULL,0,1
718,2007,3480,1,conv,26721,52,NULL,NULL,0,1
720,2003,1110,0,RR1,26779,46.5,NULL,NULL,0,1
720,2003,1110,0,RR1,26780,46.5,NULL,NULL,0,1
720,2003,1110,0,RR1,26792,51,NULL,NULL,0,1
720,2003,1210,0,RR1,26779,40.8,NULL,NULL,0,1
720,2003,1210,0,RR1,26780,43.1,NULL,NULL,0,1
720,2003,1210,0,RR1,26792,46.5,NULL,NULL,0,1
720,2003,1220,0,RR1,26779,55.6,129,NULL,0,1
720,2003,1220,0,RR1,26780,51,129,NULL,0,1
720,2003,1220,0,RR1,26792,51,130,NULL,0,1
720,2003,1230,0,RR1,26779,34,116,NULL,0,1
720,2003,1230,0,RR1,26780,36.3,114,NULL,0,1
720,2003,1230,0,RR1,26792,37.4,119,NULL,0,1
720,2003,1250,0,RR1,26779,43.1,122,NULL,0,1
720,2003,1250,0,RR1,26780,45.4,122.5,NULL,0,1
720,2003,1250,0,RR1,26792,47.6,126,NULL,0,1
720,2003,1260,0,RR1,26779,59,NULL,NULL,0,1
720,2003,1260,0,RR1,26780,60.1,NULL,NULL,0,1
720,2003,1260,0,RR1,26792,59,NULL,NULL,0,1
720,2003,1270,0,RR1,26779,62.4,NULL,NULL,0,1
720,2003,1270,0,RR1,26780,62.4,NULL,NULL,0,1
720,2003,1270,0,RR1,26792,59,NULL,NULL,0,1
720,2003,1520,0,RR1,26779,55.8,119,NULL,0,1
720,2003,1520,0,RR1,26780,55.8,119,NULL,0,1
720,2003,1520,0,RR1,26792,52.4,119,NULL,0,1
727,2003,3210,0,conv,27034,61.2,133.9824,NULL,0,1
727,2003,3310,0,conv,27034,51.9,131.2998,NULL,0,1
727,2003,3330,0,conv,27034,50,141.2947,NULL,0,1
727,2003,3410,0,conv,27034,47.8,NULL,NULL,0,1
733,2007,3310,0,RR1,27277,82.7,136,NULL,0,1
733,2007,3310,0,RR1,27278,72.6,136,NULL,0,1
733,2007,3310,0,RR1,27279,69.3,141,NULL,0,1
733,2007,3310,1,RR1,27277,89.4,136,NULL,0,1
733,2007,3310,1,RR1,27278,76,137,NULL,0,1
733,2007,3310,1,RR1,27279,82.7,146,NULL,0,1
733,2007,3320,0,RR1,27277,55.8,NULL,NULL,0,1
733,2007,3320,0,RR1,27278,53.6,NULL,NULL,0,1
733,2007,3320,0,RR1,27279,43.6,NULL,NULL,0,1
733,2007,3420,0,RR1,27277,40,NULL,NULL,0,1
733,2007,3420,0,RR1,27278,40.8,NULL,NULL,0,1
733,2007,3420,0,RR1,27279,40.7,NULL,NULL,0,1
733,2007,4320,0,RR1,27277,39.1,NULL,NULL,0,1
733,2007,4320,0,RR1,27278,40.2,NULL,NULL,0,1
733,2007,4320,0,RR1,27279,41.3,NULL,NULL,0,1
733,2007,4410,0,RR1,27277,56.1,NULL,NULL,0,1
733,2007,4410,0,RR1,27278,40.1,NULL,NULL,0,1
733,2007,4410,0,RR1,27279,50.6,NULL,NULL,0,1
734,2008,1110,0,RR1,27297,54.7,128,NULL,0,1
734,2008,1110,1,RR1,27297,53.6,124,NULL,0,1
734,2008,1250,0,RR1,27297,53.6,133,NULL,0,1
734,2008,1250,1,RR1,27297,44.7,132,NULL,0,1
734,2008,1260,0,RR1,27297,55.8,NULL,NULL,0,1
734,2008,1280,0,RR1,27297,44.7,NULL,NULL,0,1
734,2008,1280,1,RR1,27297,44.7,NULL,NULL,0,1
734,2008,2110,0,RR1,27297,45.8,NULL,NULL,0,1
738,2008,2210,0,RR1,27447,83.8,NULL,NULL,0,1
738,2008,2210,0,RR1,27449,63.7,NULL,NULL,0,1
738,2008,2210,1,RR1,27447,68.1,NULL,NULL,0,1
738,2008,2210,1,RR1,27449,76,NULL,NULL,0,1
738,2008,2230,0,RR1,27447,44.7,NULL,NULL,0,1
738,2008,2230,0,RR1,27449,50.3,NULL,NULL,0,1
738,2008,2230,1,RR1,27447,62.5,NULL,NULL,0,1
738,2008,2230,1,RR1,27449,62.5,NULL,NULL,0,1
738,2008,2240,0,RR1,27447,50.8,NULL,NULL,0,1
738,2008,2240,0,RR1,27449,44.6,NULL,NULL,0,1
738,2008,2240,1,RR1,27447,50.8,NULL,NULL,0,1
738,2008,2240,1,RR1,27449,52.9,NULL,NULL,0,1
738,2008,2290,0,RR1,27447,63.7,134,NULL,0,1
738,2008,2290,0,RR1,27449,55.8,129,NULL,0,1
738,2008,2290,1,RR1,27447,49.1,136,NULL,0,1
738,2008,2290,1,RR1,27449,41.3,132,NULL,0,1
738,2008,3210,0,RR1,27447,63.3,131,NULL,0,1
738,2008,3210,0,RR1,27449,64.3,129,NULL,0,1
738,2008,3210,1,RR1,27447,63.3,129,NULL,0,1
738,2008,3210,1,RR1,27449,65.3,129,NULL,0,1
740,2003,1230,0,RR1,27527,53.3,121,NULL,0,1
740,2003,1230,0,RR1,27531,30.6,115,NULL,0,1
740,2003,1230,0,RR1,27533,34,119,NULL,0,1
740,2003,1250,0,RR1,27527,52.6,124.5507,NULL,0,1
740,2003,1250,0,RR1,27531,45.4,119.6351,NULL,0,1
740,2003,1250,0,RR1,27533,47.7,120.4071,NULL,0,1
740,2003,1520,0,RR1,27527,50.1,123.3468,NULL,0,1
740,2003,1520,0,RR1,27531,57.8,117.759,NULL,0,1
740,2003,1520,0,RR1,27533,58.4,119.3412,NULL,0,1
740,2003,2210,0,RR1,27527,44.1,NULL,NULL,0,1
740,2003,2210,0,RR1,27531,42,NULL,NULL,0,1
740,2003,2210,0,RR1,27533,38.1,NULL,NULL,0,1
740,2003,2520,0,RR1,27527,49.6,NULL,NULL,0,1
740,2003,2520,0,RR1,27531,47.5,NULL,NULL,0,1
740,2003,2520,0,RR1,27533,53.1,NULL,NULL,0,1
740,2003,2530,0,RR1,27527,41.9,129.2713,NULL,0,1
740,2003,2530,0,RR1,27531,51.7,123.2142,NULL,0,1
740,2003,2530,0,RR1,27533,48.9,128.3811,NULL,0,1
742,2005,510,0,conv,27579,54.5,112,NULL,0,1
742,2005,510,0,conv,27581,60.5,112,NULL,0,1
742,2005,510,0,conv,27607,53.2,112,NULL,0,1
742,2005,510,1,conv,27579,54.5,112,NULL,0,1
742,2005,510,1,conv,27581,69,114,NULL,0,1
742,2005,510,1,conv,27607,50.8,112,NULL,0,1
742,2005,520,0,conv,27579,64.1,NULL,NULL,0,1
742,2005,520,0,conv,27581,64.1,NULL,NULL,0,1
742,2005,520,0,conv,27607,52,NULL,NULL,0,1
742,2005,520,1,conv,27579,71.4,NULL,NULL,0,1
742,2005,520,1,conv,27581,69,NULL,NULL,0,1
742,2005,520,1,conv,27607,53.2,NULL,NULL,0,1
742,2005,550,0,conv,27579,67,116,NULL,0,1
742,2005,550,0,conv,27581,67,118,NULL,0,1
742,2005,550,0,conv,27607,72.6,116,NULL,0,1
742,2005,550,1,conv,27579,68.4,119,NULL,0,1
742,2005,550,1,conv,27581,72.6,117,NULL,0,1
742,2005,550,1,conv,27607,72.6,111,NULL,0,1
742,2005,1250,0,conv,27579,46.6,113,NULL,0,1
742,2005,1250,0,conv,27581,44.4,112,NULL,0,1
742,2005,1250,0,conv,27607,39,110,NULL,0,1
742,2005,1250,1,conv,27579,60.7,115,NULL,0,1
742,2005,1250,1,conv,27581,42.3,113,NULL,0,1
742,2005,1250,1,conv,27607,41.2,110,NULL,0,1
742,2005,1510,0,conv,27579,73.8,110,NULL,0,1
742,2005,1510,0,conv,27581,69,111,NULL,0,1
742,2005,1510,0,conv,27607,66.6,110,NULL,0,1
742,2005,1510,1,conv,27579,69,109,NULL,0,1
742,2005,1510,1,conv,27581,73.8,108,NULL,0,1
742,2005,1510,1,conv,27607,67.8,109,NULL,0,1
742,2005,1520,0,conv,27579,65.6,120,NULL,0,1
742,2005,1520,0,conv,27581,74,121,NULL,0,1
